account_age_days,previous_orders,previous_returns,return_rate,previous_refund_count,previous_refund_amount,average_order_value,refund_to_order_ratio,orders_last_24h,returns_last_7d,returns_last_30d,refunds_last_30d,current_order_amount,current_return_amount,return_to_order_ratio,days_to_return,same_reason_count,unique_return_reasons,return_frequency,return_gap_days,high_value_return_flag,device_linked_accounts,address_linked_accounts,potentially_abusive,return_id,customer_id
24,8,0,0.0,0,0.0,6054.03,0.0,2,0,0,0,17950.13,17950.13,1.0,2,0,0,0.0,24,1,5,4,0,RET000629,CUST00587
329,2,1,0.5,0,0.0,9971.82,0.0,0,0,1,0,17620.46,17620.46,1.0,8,0,1,0.0912,24,0,1,1,0,RET000630,CUST00588
305,1,0,0.0,0,0.0,2323.18,0.0,0,0,0,0,2323.18,2323.18,1.0,30,0,0,0.0,305,0,1,1,0,RET000631,CUST00588
57,3,0,0.0,0,0.0,1734.49,0.0,0,0,0,0,2802.55,2802.55,1.0,17,0,0,0.0,57,0,1,1,0,RET000632,CUST00590
314,2,0,0.0,0,0.0,1672.75,0.0,0,0,0,0,1823.98,1823.98,1.0,21,0,0,0.0,314,0,1,4,0,RET000633,CUST00593
31,5,2,0.4,1,1039.85,3853.26,0.054,0,1,2,1,12576.17,6423.58,0.5108,8,1,2,1.9355,6,0,2,1,0,RET000634,CUST00594
50,15,5,0.3333,3,8285.77,7526.09,0.0734,0,1,4,3,4565.8,4565.8,1.0,12,2,3,3.0,3,0,2,1,1,RET000635,CUST00594
19,4,0,0.0,0,0.0,1672.54,0.0,0,0,0,0,1039.85,1039.85,1.0,10,0,0,0.0,19,0,2,1,0,RET000636,CUST00594
50,15,5,0.3333,3,8285.77,7526.09,0.0734,0,1,4,3,4037.61,4037.61,1.0,2,2,3,3.0,3,0,2,1,1,RET000637,CUST00594
25,5,1,0.2,0,0.0,3853.26,0.0,0,1,1,0,1558.2,866.35,0.556,11,0,1,1.2,6,0,2,1,0,RET000638,CUST00594
47,13,4,0.3077,3,8285.77,8142.95,0.0783,1,1,4,3,18315.74,9801.22,0.5351,1,1,3,2.5532,6,0,2,1,1,RET000639,CUST00594
41,10,3,0.3,3,8285.77,8433.78,0.0982,0,0,3,3,8562.02,8562.02,1.0,4,0,2,2.1951,10,0,2,1,0,RET000640,CUST00594
53,16,7,0.4375,3,8285.77,7321.23,0.0707,1,3,6,3,2188.91,2188.91,1.0,8,0,3,3.9623,3,0,2,1,1,RET000641,CUST00594
64,5,0,0.0,0,0.0,3292.79,0.0,0,0,0,0,2875.39,2875.39,1.0,14,0,0,0.0,64,0,1,1,0,RET000642,CUST00596
74,6,1,0.1667,1,2875.39,2938.26,0.1631,0,0,1,1,1622.39,1622.39,1.0,30,0,1,0.4054,10,0,1,1,0,RET000643,CUST00596
29,2,0,0.0,0,0.0,2497.91,0.0,1,0,0,0,3696.19,3696.19,1.0,13,0,0,0.0,29,0,1,1,0,RET000644,CUST00597
278,8,1,0.125,0,0.0,3136.0,0.0,0,0,0,0,2110.81,2110.81,1.0,26,0,1,0.1079,249,0,1,1,0,RET000645,CUST00597
202,3,0,0.0,0,0.0,10891.27,0.0,0,0,0,0,769.38,769.38,1.0,21,0,0,0.0,202,0,1,1,0,RET000646,CUST00601
334,8,1,0.125,1,769.38,5804.03,0.0166,0,0,0,0,1536.31,1536.31,1.0,29,0,1,0.0898,132,0,1,1,0,RET000647,CUST00601
29,3,1,0.3333,1,10515.1,15033.11,0.2332,0,0,1,1,15392.22,15392.22,1.0,12,0,1,1.0345,11,0,1,1,0,RET000648,CUST00602
18,3,0,0.0,0,0.0,15033.11,0.0,2,0,0,0,14373.29,10515.1,0.7316,1,0,0,0.0,18,0,1,1,0,RET000649,CUST00602
78,8,2,0.25,1,10515.1,6770.97,0.1941,0,0,0,0,3278.66,3278.66,1.0,10,0,2,0.7692,49,0,1,1,0,RET000650,CUST00602
117,18,7,0.3889,3,6443.87,8016.76,0.0447,0,0,1,0,3328.23,3328.23,1.0,10,2,5,1.7949,19,0,5,1,1,RET000651,CUST00604
121,19,8,0.4211,3,6443.87,7947.69,0.0427,0,1,2,0,6704.37,6704.37,1.0,4,3,5,1.9835,4,0,5,1,1,RET000652,CUST00604
98,17,6,0.3529,3,6443.87,8292.56,0.0457,0,0,1,1,14969.22,14969.22,1.0,4,0,4,1.8367,29,0,5,1,1,RET000653,CUST00604
46,7,3,0.4286,2,4664.7,8836.62,0.0754,0,0,2,2,2989.88,2989.88,1.0,6,0,3,1.9565,27,0,5,1,1,RET000654,CUST00604
19,4,2,0.5,1,1570.19,5266.58,0.0745,0,1,2,1,14467.08,14467.08,1.0,10,0,2,3.1579,2,1,5,1,1,RET000655,CUST00604
63,10,4,0.4,2,4664.7,8399.26,0.0555,1,0,1,0,15085.05,15085.05,1.0,1,1,4,1.9048,17,0,5,1,0,RET000656,CUST00604
10,2,0,0.0,0,0.0,8414.04,0.0,1,0,0,0,2361.0,2361.0,1.0,7,0,0,0.0,10,0,5,1,0,RET000657,CUST00604
17,4,1,0.25,1,1570.19,5266.58,0.0745,0,1,1,1,3094.51,3094.51,1.0,2,0,1,1.7647,7,0,5,1,1,RET000658,CUST00604
69,10,5,0.5,2,4664.7,8399.26,0.0555,0,1,2,0,3300.11,2173.31,0.6586,11,1,4,2.1739,6,0,5,1,1,RET000659,CUST00604
36,18,8,0.4444,4,5381.15,8620.1,0.0347,0,1,8,4,30376.04,30376.04,1.0,6,1,6,6.6667,4,1,1,2,1,RET000660,CUST00605
22,12,3,0.25,1,765.31,6199.93,0.0103,1,1,3,1,1608.5,1608.5,1.0,3,0,2,4.0909,1,0,1,2,1,RET000661,CUST00605
21,11,2,0.1818,1,765.31,6519.42,0.0107,0,1,2,1,492.63,492.63,1.0,9,0,1,2.8571,7,0,1,2,1,RET000662,CUST00605
27,13,5,0.3846,3,3267.25,5931.33,0.0424,1,3,5,3,2113.9,2113.9,1.0,14,1,4,5.5556,2,0,1,2,1,RET000663,CUST00605
39,19,9,0.4737,4,5381.15,8243.62,0.0344,0,2,8,3,2708.2,2708.2,1.0,13,1,6,6.9231,3,0,1,2,1,RET000664,CUST00605
28,13,6,0.4615,3,3267.25,5931.33,0.0424,0,4,6,3,1713.16,1713.16,1.0,11,0,4,6.4286,1,0,1,2,1,RET000665,CUST00605
42,19,10,0.5263,5,8089.35,8243.62,0.0516,0,2,9,4,4769.74,3318.52,0.6957,12,2,6,7.1429,3,0,1,2,1,RET000666,CUST00605
25,12,4,0.3333,2,2121.32,6199.93,0.0285,0,2,4,2,3385.65,3385.65,1.0,9,0,3,4.8,3,0,1,2,1,RET000667,CUST00605
14,6,1,0.1667,1,765.31,1931.09,0.0661,2,0,1,1,1399.39,1145.93,0.8189,2,1,1,2.1429,8,0,1,2,0,RET000668,CUST00605
32,17,7,0.4118,3,3267.25,8891.87,0.0216,0,3,7,3,2685.51,2685.51,1.0,11,0,5,6.5625,4,0,1,2,1,RET000669,CUST00605
43,19,11,0.5789,6,10774.86,8243.62,0.0688,0,3,10,5,1467.01,1336.3,0.9109,6,0,6,7.6744,1,0,1,2,1,RET000670,CUST00605
6,1,0,0.0,0,0.0,964.27,0.0,0,0,0,0,964.27,765.31,0.7937,2,0,0,0.0,6,0,1,2,0,RET000671,CUST00605
153,4,0,0.0,0,0.0,3802.09,0.0,0,0,0,0,1675.64,1675.64,1.0,16,0,0,0.0,153,0,1,1,0,RET000672,CUST00606
274,8,1,0.125,1,1503.46,2395.99,0.0784,0,0,1,1,1162.07,1045.38,0.8996,10,0,1,0.1095,20,0,1,1,0,RET000673,CUST00608
254,7,0,0.0,0,0.0,2572.27,0.0,0,0,0,0,3131.15,2432.35,0.7768,26,0,0,0.0,254,0,1,1,0,RET000674,CUST00608
236,8,1,0.125,1,4128.84,11934.27,0.0432,2,0,0,0,14905.82,9787.75,0.6566,1,0,1,0.1271,56,0,3,1,0,RET000675,CUST00609
180,2,0,0.0,0,0.0,23085.06,0.0,0,0,0,0,4128.84,4128.84,1.0,8,0,0,0.0,180,0,3,1,0,RET000676,CUST00609
334,15,2,0.1333,2,13916.59,9474.14,0.0979,0,0,0,0,1945.16,1945.16,1.0,13,1,2,0.1796,98,0,3,1,0,RET000677,CUST00609
126,7,1,0.1429,1,5669.09,3561.85,0.2274,0,0,0,0,3067.78,3067.78,1.0,6,0,1,0.2381,81,0,3,1,0,RET000678,CUST00610
45,1,0,0.0,0,0.0,5669.09,0.0,0,0,0,0,5669.09,5669.09,1.0,4,0,0,0.0,45,0,3,1,0,RET000679,CUST00610
29,2,0,0.0,0,0.0,2261.33,0.0,0,0,0,0,963.43,963.43,1.0,5,0,0,0.0,29,0,5,2,0,RET000680,CUST00612
91,17,10,0.5882,5,11357.56,4233.26,0.1578,0,0,4,0,1374.56,633.29,0.4607,4,2,6,3.2967,10,0,5,2,1,RET000681,CUST00612
45,7,2,0.2857,0,0.0,2338.53,0.0,0,1,2,0,3246.38,3246.38,1.0,10,0,2,1.3333,3,0,5,2,1,RET000682,CUST00612
49,7,5,0.7143,2,2571.28,2338.53,0.1571,0,4,5,2,2739.79,2739.79,1.0,7,2,4,3.0612,4,0,5,2,1,RET000683,CUST00612
93,18,11,0.6111,5,11357.56,4123.04,0.153,0,1,4,0,13880.81,13880.81,1.0,13,3,6,3.5484,2,1,5,2,0,RET000684,CUST00612
81,14,9,0.6429,5,11357.56,4487.15,0.1808,1,0,3,3,1009.98,1009.98,1.0,12,3,6,3.3333,11,0,5,2,1,RET000685,CUST00612
45,7,2,0.2857,0,0.0,2338.53,0.0,0,1,2,0,2800.11,2800.11,1.0,12,1,2,1.3333,3,0,5,2,1,RET000686,CUST00612
42,6,1,0.1667,0,0.0,2271.66,0.0,1,0,1,0,1934.8,1934.8,1.0,1,0,1,0.7143,13,0,5,2,0,RET000687,CUST00612
62,10,6,0.6,5,11357.56,4214.35,0.2695,0,0,5,5,21286.43,15702.86,0.7377,7,0,4,2.9032,13,1,5,2,1,RET000688,CUST00612
63,10,7,0.7,5,11357.56,4214.35,0.2695,0,1,6,5,1623.63,988.42,0.6088,8,1,5,3.3333,1,0,5,2,1,RET000689,CUST00612
70,12,8,0.6667,5,11357.56,3644.64,0.2597,1,1,7,5,582.21,582.21,1.0,6,0,5,3.4286,7,0,5,2,1,RET000690,CUST00612
45,7,2,0.2857,0,0.0,2338.53,0.0,0,1,2,0,1125.99,636.48,0.5653,11,0,2,1.3333,3,0,5,2,1,RET000691,CUST00612
402,10,2,0.2,2,1875.93,7584.77,0.0247,0,0,0,0,20642.22,20642.22,1.0,9,1,2,0.1493,155,1,1,4,0,RET000692,CUST00615
247,4,1,0.25,1,887.68,1673.38,0.1326,0,0,1,1,1620.95,1620.95,1.0,7,0,1,0.1215,25,0,1,4,1,RET000693,CUST00615
222,2,0,0.0,0,0.0,1984.82,0.0,0,0,0,0,887.68,887.68,1.0,2,0,0,0.0,222,0,1,4,0,RET000694,CUST00615
461,8,0,0.0,0,0.0,2165.41,0.0,0,0,0,0,1468.78,1468.78,1.0,20,0,0,0.0,461,0,1,1,0,RET000695,CUST00616
458,4,0,0.0,0,0.0,1840.26,0.0,0,0,0,0,1752.2,1752.2,1.0,29,0,0,0.0,458,0,1,1,0,RET000696,CUST00617
306,7,0,0.0,0,0.0,4825.66,0.0,0,0,0,0,2243.06,2243.06,1.0,11,0,0,0.0,306,0,1,1,0,RET000697,CUST00622
257,4,0,0.0,0,0.0,2099.19,0.0,0,0,0,0,1506.39,1506.39,1.0,29,0,0,0.0,257,0,1,1,0,RET000698,CUST00624
348,6,1,0.1667,0,0.0,1693.73,0.0,0,0,0,0,420.37,420.37,1.0,29,0,1,0.0862,91,0,1,1,0,RET000699,CUST00624
81,17,5,0.2941,3,27014.79,6031.65,0.2635,0,1,2,0,2116.85,2116.85,1.0,11,1,4,1.8519,1,0,4,1,1,RET000700,CUST00625
55,11,3,0.2727,3,27014.79,7249.92,0.3387,0,0,0,0,7426.54,7426.54,1.0,11,1,3,1.6364,40,0,4,1,1,RET000701,CUST00625
14,5,1,0.2,0,0.0,10030.18,0.0,0,1,1,0,1907.79,1907.79,1.0,4,0,1,2.1429,3,0,4,1,0,RET000702,CUST00625
11,5,0,0.0,0,0.0,10030.18,0.0,2,0,0,0,13840.8,13840.8,1.0,5,0,0,0.0,11,0,4,1,0,RET000703,CUST00625
15,5,2,0.4,0,0.0,10030.18,0.0,0,2,2,0,11266.2,11266.2,1.0,8,0,2,4.0,1,0,4,1,1,RET000704,CUST00625
80,17,4,0.2353,3,27014.79,6031.65,0.2635,1,0,1,0,1555.4,1555.4,1.0,11,0,3,1.5,25,0,4,1,1,RET000705,CUST00625
87,17,6,0.3529,3,27014.79,6031.65,0.2635,0,2,2,0,504.69,504.69,1.0,13,2,4,2.069,6,0,4,1,1,RET000706,CUST00625
51,3,0,0.0,0,0.0,5190.29,0.0,0,0,0,0,4077.37,2445.62,0.5998,8,0,0,0.0,51,0,1,1,0,RET000707,CUST00627
435,8,0,0.0,0,0.0,2792.09,0.0,0,0,0,0,1131.09,1131.09,1.0,7,0,0,0.0,435,0,1,1,0,RET000708,CUST00636
354,6,0,0.0,0,0.0,1364.37,0.0,0,0,0,0,1052.69,1052.69,1.0,10,0,0,0.0,354,0,1,1,0,RET000709,CUST00637
42,9,1,0.1111,1,502.79,13273.56,0.0042,1,0,1,1,23552.1,23552.1,1.0,7,0,1,0.7143,13,0,1,1,0,RET000710,CUST00638
47,10,2,0.2,1,502.79,17446.2,0.0029,1,1,2,1,55000.0,55000.0,1.0,1,0,2,1.2766,5,1,1,1,0,RET000711,CUST00638
64,17,5,0.2941,2,55502.79,14129.77,0.2311,0,2,4,2,2128.62,1268.95,0.5961,9,2,4,2.3438,3,0,1,1,1,RET000712,CUST00638
61,16,3,0.1875,2,55502.79,14233.33,0.2437,0,0,2,2,16753.27,7956.61,0.4749,8,1,3,1.4754,14,0,1,1,1,RET000713,CUST00638
29,5,0,0.0,0,0.0,12021.79,0.0,1,0,0,0,1162.13,502.79,0.4326,1,0,0,0.0,29,0,1,1,0,RET000714,CUST00638
61,16,3,0.1875,2,55502.79,14233.33,0.2437,0,0,2,2,3527.8,3527.8,1.0,11,0,3,1.4754,14,0,1,1,1,RET000715,CUST00638
311,4,0,0.0,0,0.0,3674.81,0.0,0,0,0,0,4565.79,3265.5,0.7152,11,0,0,0.0,311,0,1,1,0,RET000716,CUST00641
108,2,0,0.0,0,0.0,12510.08,0.0,0,0,0,0,584.93,584.93,1.0,24,0,0,0.0,108,0,1,1,0,RET000717,CUST00642
491,7,0,0.0,0,0.0,2069.65,0.0,0,0,0,0,1869.1,1085.87,0.581,12,0,0,0.0,491,0,5,1,0,RET000718,CUST00644
155,1,0,0.0,0,0.0,1841.75,0.0,1,0,0,0,1841.75,1841.75,1.0,1,0,0,0.0,155,0,1,1,0,RET000719,CUST00645
263,6,2,0.3333,2,17671.43,7741.44,0.3805,0,0,0,0,24899.01,24899.01,1.0,7,0,2,0.2281,81,1,1,1,1,RET000720,CUST00645
314,11,4,0.3636,3,42570.44,8438.77,0.4586,0,0,0,0,13800.5,13800.5,1.0,2,1,4,0.3822,33,0,1,1,1,RET000721,CUST00645
329,13,5,0.3846,4,56370.94,7631.63,0.5682,0,0,1,1,5250.57,5250.57,1.0,4,2,4,0.4559,15,0,1,1,1,RET000722,CUST00645
281,8,3,0.375,3,42570.44,9005.99,0.5909,0,0,1,1,3888.45,3888.45,1.0,7,0,3,0.3203,18,0,1,1,1,RET000723,CUST00645
335,14,6,0.4286,5,59167.64,7365.39,0.5738,0,1,2,2,1134.16,1134.16,1.0,10,3,4,0.5373,6,0,1,1,1,RET000724,CUST00645
182,2,1,0.5,1,1841.75,8835.72,0.1042,0,0,1,1,15829.68,15829.68,1.0,10,0,1,0.1648,27,0,1,1,0,RET000725,CUST00645
189,10,2,0.2,2,6514.32,6954.72,0.0937,0,0,0,0,9222.85,9222.85,1.0,13,1,2,0.3175,130,0,1,1,0,RET000726,CUST00648
59,4,1,0.25,1,1118.74,12249.97,0.0228,0,0,0,1,5395.58,5395.58,1.0,5,0,1,0.5085,32,0,1,1,0,RET000727,CUST00648
27,2,0,0.0,0,0.0,18417.38,0.0,0,0,0,0,2243.49,1118.74,0.4987,6,0,0,0.0,27,0,1,1,0,RET000728,CUST00648
96,4,0,0.0,0,0.0,4111.03,0.0,0,0,0,0,1248.53,1248.53,1.0,23,0,0,0.0,96,0,1,1,0,RET000729,CUST00649
213,3,0,0.0,0,0.0,6942.8,0.0,1,0,0,0,10061.85,10061.85,1.0,14,0,0,0.0,213,0,1,1,0,RET000730,CUST00650
267,7,2,0.2857,1,10061.85,6933.59,0.2073,1,0,0,0,1795.71,1795.71,1.0,1,0,1,0.2247,47,0,1,1,1,RET000731,CUST00650
369,12,4,0.3333,1,10061.85,5714.29,0.1467,0,0,0,0,14044.61,9156.46,0.652,3,0,2,0.3252,33,0,1,1,0,RET000732,CUST00650
336,9,3,0.3333,1,10061.85,5790.43,0.1931,0,0,0,0,964.97,964.97,1.0,3,2,2,0.2679,69,0,1,1,0,RET000733,CUST00650
220,3,1,0.3333,0,0.0,6942.8,0.0,0,1,1,0,967.12,967.12,1.0,8,1,1,0.1364,7,0,1,1,0,RET000734,CUST00650
75,1,0,0.0,0,0.0,2912.18,0.0,0,0,0,0,2912.18,2912.18,1.0,19,0,0,0.0,75,0,3,1,0,RET000735,CUST00651
57,6,3,0.5,1,1177.72,5385.66,0.0364,0,0,2,1,13367.21,5654.12,0.423,11,1,3,1.5789,21,0,4,1,1,RET000736,CUST00653
192,23,14,0.6087,8,41059.44,4943.31,0.3611,0,0,2,1,3858.33,3858.33,1.0,9,4,6,2.1875,11,0,4,1,1,RET000737,CUST00653
177,21,12,0.5714,7,39113.11,5157.99,0.3611,0,0,1,1,1946.33,1946.33,1.0,12,3,6,2.0339,27,0,4,1,1,RET000738,CUST00653
71,8,4,0.5,2,4720.51,4613.73,0.1279,0,0,1,1,2107.43,2107.43,1.0,6,2,3,1.6901,14,0,4,1,1,RET000739,CUST00653
73,8,5,0.625,2,4720.51,4613.73,0.1279,0,1,2,1,2488.44,1334.17,0.5361,5,1,3,2.0548,2,0,4,1,1,RET000740,CUST00653
36,5,2,0.4,0,0.0,3789.35,0.0,0,1,2,0,1936.59,975.41,0.5037,10,0,2,1.6667,2,0,4,1,1,RET000741,CUST00653
127,13,9,0.6923,4,7574.87,5081.97,0.1147,1,1,3,0,676.72,676.72,1.0,1,0,5,2.126,2,0,4,1,1,RET000742,CUST00653
116,12,7,0.5833,4,7574.87,5449.07,0.1158,0,0,1,0,1423.99,969.79,0.681,12,0,3,1.8103,15,0,4,1,1,RET000743,CUST00653
101,9,6,0.6667,4,7574.87,6655.09,0.1265,0,0,2,2,22985.98,22985.98,1.0,5,1,3,1.7822,28,1,4,1,1,RET000744,CUST00653
181,21,13,0.619,7,39113.11,5157.99,0.3611,0,1,1,1,719.6,719.6,1.0,10,3,6,2.1547,4,0,4,1,1,RET000745,CUST00653
150,17,11,0.6471,6,17756.08,5862.1,0.1782,0,0,3,2,21357.03,21357.03,1.0,11,1,6,2.2,21,1,4,1,1,RET000746,CUST00653
34,4,1,0.25,0,0.0,4076.27,0.0,0,0,1,0,11692.71,11692.71,1.0,3,0,1,0.8824,8,1,4,1,1,RET000747,CUST00653
125,12,8,0.6667,4,7574.87,5449.07,0.1158,0,0,2,0,1007.65,846.48,0.8401,13,0,4,1.92,9,0,4,1,1,RET000748,CUST00653
26,2,0,0.0,0,0.0,1337.88,0.0,0,0,0,0,1268.82,1177.72,0.9282,4,0,0,0.0,26,0,4,1,0,RET000749,CUST00653
129,14,10,0.7143,4,7574.87,5405.45,0.1001,1,2,4,0,9610.77,9610.77,1.0,1,2,6,2.3256,2,0,4,1,1,RET000750,CUST00653
109,1,0,0.0,0,0.0,641.06,0.0,0,0,0,0,641.06,491.02,0.766,24,0,0,0.0,109,0,1,1,0,RET000751,CUST00658
378,3,0,0.0,0,0.0,1535.65,0.0,0,0,0,0,1162.21,1162.21,1.0,7,0,0,0.0,378,0,1,1,0,RET000752,CUST00659
120,2,0,0.0,0,0.0,3474.14,0.0,0,0,0,0,2948.28,2948.28,1.0,26,0,0,0.0,120,0,1,1,1,RET000753,CUST00660
45,2,0,0.0,0,0.0,2045.98,0.0,0,0,0,0,2789.12,2789.12,1.0,16,0,0,0.0,45,0,1,1,0,RET000754,CUST00662
144,3,0,0.0,0,0.0,6906.69,0.0,0,0,0,0,18570.97,18570.97,1.0,19,0,0,0.0,144,1,1,1,0,RET000755,CUST00672
406,6,0,0.0,0,0.0,2108.98,0.0,0,0,0,0,514.29,514.29,1.0,26,0,0,0.0,406,0,1,1,0,RET000756,CUST00677
73,9,1,0.1111,0,0.0,4869.69,0.0,1,1,1,0,3435.42,3435.42,1.0,11,0,1,0.411,6,0,2,4,0,RET000757,CUST00679
67,6,0,0.0,0,0.0,2065.69,0.0,0,0,0,0,941.86,408.74,0.434,6,0,0,0.0,67,0,2,4,0,RET000758,CUST00679
149,12,2,0.1667,2,3844.16,6628.11,0.0483,0,0,0,0,2211.51,2211.51,1.0,12,1,2,0.4027,76,0,2,4,0,RET000759,CUST00679
443,4,0,0.0,0,0.0,4837.65,0.0,0,0,0,0,723.35,723.35,1.0,23,0,0,0.0,443,0,1,1,0,RET000760,CUST00680
133,2,0,0.0,0,0.0,2291.78,0.0,0,0,0,0,2648.89,2042.12,0.7709,13,0,0,0.0,133,0,5,1,0,RET000761,CUST00681
17,1,0,0.0,0,0.0,1050.41,0.0,0,0,0,0,1050.41,1050.41,1.0,5,0,0,0.0,17,0,1,1,0,RET000762,CUST00682
338,5,1,0.2,1,8001.28,8778.99,0.1823,0,0,0,0,426.88,386.27,0.9049,7,1,1,0.0888,69,0,5,1,0,RET000763,CUST00685
453,9,2,0.2222,1,8001.28,10586.07,0.084,1,0,0,0,984.46,984.46,1.0,1,0,1,0.1325,115,0,5,1,0,RET000764,CUST00685
269,2,0,0.0,0,0.0,5883.4,0.0,0,0,0,0,8001.28,8001.28,1.0,7,0,0,0.0,269,0,5,1,0,RET000765,CUST00685
9,10,0,0.0,0,0.0,7755.96,0.0,1,0,0,0,2406.47,2406.47,1.0,2,0,0,0.0,9,0,1,2,0,RET000766,CUST00686
11,10,1,0.1,1,2406.47,7755.96,0.031,0,1,1,1,19827.05,19827.05,1.0,5,0,1,2.7273,2,1,1,2,0,RET000767,CUST00686
13,11,4,0.3636,1,2406.47,7127.64,0.0307,0,4,4,1,844.38,844.38,1.0,2,1,4,9.2308,1,0,1,2,1,RET000768,CUST00686
32,17,10,0.5882,7,34347.33,6275.52,0.322,0,0,10,7,2301.69,2068.17,0.8985,5,4,4,9.375,10,0,1,2,1,RET000769,CUST00686
22,12,9,0.75,3,5519.53,6570.61,0.07,0,3,9,3,5691.25,5691.25,1.0,14,2,4,12.2727,2,0,1,2,1,RET000770,CUST00686
13,11,4,0.3636,1,2406.47,7127.64,0.0307,0,4,4,1,16250.79,16250.79,1.0,12,1,4,9.2308,1,1,1,2,1,RET000771,CUST00686
12,11,2,0.1818,1,2406.47,7127.64,0.0307,1,2,2,1,2221.19,2221.19,1.0,12,0,2,5.0,1,0,1,2,1,RET000772,CUST00686
16,12,6,0.5,1,2406.47,6570.61,0.0305,0,6,6,1,6601.77,6601.77,1.0,14,2,4,11.25,3,0,1,2,1,RET000773,CUST00686
20,12,8,0.6667,2,4675.15,6570.61,0.0593,0,4,8,2,17829.53,17829.53,1.0,13,3,4,12.0,4,1,1,2,1,RET000774,CUST00686
41,21,13,0.619,8,35577.74,5583.78,0.3034,0,2,12,7,881.87,881.87,1.0,12,0,6,9.5122,2,0,1,2,1,RET000775,CUST00686
39,21,12,0.5714,7,34347.33,5583.78,0.2929,2,2,12,7,19498.22,19498.22,1.0,10,0,5,9.2308,4,1,1,2,1,RET000776,CUST00686
16,12,6,0.5,1,2406.47,6570.61,0.0305,0,6,6,1,443.35,443.35,1.0,3,1,4,11.25,3,0,1,2,1,RET000777,CUST00686
35,17,11,0.6471,7,34347.33,6275.52,0.322,0,1,11,7,2772.47,2772.47,1.0,10,0,4,9.4286,3,0,1,2,1,RET000778,CUST00686
12,11,2,0.1818,1,2406.47,7127.64,0.0307,1,2,2,1,2268.68,2268.68,1.0,9,0,2,5.0,1,0,1,2,1,RET000779,CUST00686
203,6,0,0.0,0,0.0,11826.77,0.0,0,0,0,0,16052.12,16052.12,1.0,5,0,0,0.0,203,0,1,1,0,RET000780,CUST00688
40,14,2,0.1429,2,11585.33,4127.9,0.2005,0,0,0,2,1953.15,1953.15,1.0,8,0,2,1.5,31,0,1,1,1,RET000781,CUST00689
9,6,1,0.1667,0,0.0,5491.72,0.0,1,1,1,0,1375.36,1375.36,1.0,4,0,1,3.3333,2,0,1,1,0,RET000782,CUST00689
7,5,0,0.0,0,0.0,4533.37,0.0,2,0,0,0,13960.59,10332.14,0.7401,3,0,0,0.0,7,1,1,1,0,RET000783,CUST00689
354,7,2,0.2857,1,2769.82,2063.53,0.1918,0,0,0,1,1810.35,781.3,0.4316,7,0,2,0.1695,33,0,3,1,0,RET000784,CUST00690
152,2,0,0.0,0,0.0,2150.6,0.0,0,0,0,0,878.88,878.88,1.0,24,0,0,0.0,152,0,3,1,0,RET000785,CUST00690
321,6,1,0.1667,0,0.0,2105.72,0.0,0,0,0,0,2769.82,2769.82,1.0,28,0,1,0.0935,169,0,3,1,0,RET000786,CUST00690
143,8,0,0.0,0,0.0,5986.98,0.0,0,0,0,0,4601.45,4601.45,1.0,12,0,0,0.0,143,0,2,1,0,RET000787,CUST00691
118,1,0,0.0,0,0.0,397.19,0.0,0,0,0,0,397.19,397.19,1.0,18,0,0,0.0,118,0,1,1,0,RET000788,CUST00695
334,1,0,0.0,0,0.0,1599.31,0.0,0,0,0,0,1599.31,1599.31,1.0,3,0,0,0.0,334,0,1,1,0,RET000789,CUST00696
27,1,0,0.0,0,0.0,16297.13,0.0,0,0,0,0,16297.13,9446.59,0.5796,25,0,0,0.0,27,0,1,3,0,RET000790,CUST00700
96,4,0,0.0,0,0.0,1273.29,0.0,0,0,0,0,2526.66,2526.66,1.0,22,0,0,0.0,96,0,1,1,0,RET000791,CUST00701
182,7,1,0.1429,1,1817.26,2163.18,0.12,0,0,0,0,2221.02,2221.02,1.0,28,0,1,0.1648,86,0,1,1,0,RET000792,CUST00701
97,10,2,0.2,0,0.0,10663.86,0.0,0,1,1,0,21055.84,21055.84,1.0,11,1,2,0.6186,2,0,4,1,0,RET000793,CUST00702
95,10,1,0.1,0,0.0,10663.86,0.0,1,0,0,0,17072.32,17072.32,1.0,1,0,1,0.3158,56,0,4,1,0,RET000794,CUST00702
39,1,0,0.0,0,0.0,10504.05,0.0,0,0,0,0,10504.05,5851.45,0.5571,12,0,0,0.0,39,0,4,1,0,RET000795,CUST00702
209,3,0,0.0,0,0.0,2938.09,0.0,0,0,0,0,4425.35,4425.35,1.0,6,0,0,0.0,209,0,1,1,0,RET000796,CUST00706
251,5,1,0.2,0,0.0,2838.64,0.0,0,0,0,0,4373.95,4373.95,1.0,25,0,1,0.1195,42,0,1,1,0,RET000797,CUST00706
293,2,0,0.0,0,0.0,3004.39,0.0,0,0,0,0,1806.5,888.36,0.4918,30,0,0,0.0,293,0,1,1,0,RET000798,CUST00708
251,4,0,0.0,0,0.0,8096.38,0.0,0,0,0,0,993.08,993.08,1.0,23,0,0,0.0,251,0,1,1,0,RET000799,CUST00710
61,8,1,0.125,0,0.0,6357.41,0.0,1,0,0,0,1307.16,1307.16,1.0,2,0,1,0.4918,35,0,1,1,0,RET000800,CUST00711
105,13,4,0.3077,2,2101.44,8137.73,0.0199,0,0,0,1,15355.97,15355.97,1.0,13,1,3,1.1429,38,0,1,1,0,RET000801,CUST00711
