refund_id,order_id,customer_id,refund_date,refund_amount,refund_status
REF001401,ORD012835,CUST01881,2026-08-12,25011.47,Processed
REF001402,ORD012836,CUST01881,2026-08-28,2729.46,Processed
REF001403,ORD012839,CUST01881,2026-08-17,806.68,Processed
REF001404,ORD012840,CUST01881,2026-08-26,1391.61,Processed
REF001405,ORD012841,CUST01881,2026-08-29,6132.86,Processed
REF001406,ORD012868,CUST01884,2026-09-01,44150.03,Pending
REF001407,ORD012874,CUST01884,2026-06-06,916.34,Processed
REF001408,ORD012875,CUST01885,2026-08-06,4161.78,Processed
REF001409,ORD012878,CUST01885,2026-08-22,23103.74,Pending
REF001410,ORD012882,CUST01885,2026-09-07,1654.79,Processed
REF001411,ORD012884,CUST01885,2026-07-31,2477.74,Processed
REF001412,ORD012895,CUST01887,2026-04-05,31669.0,Processed
REF001413,ORD012899,CUST01888,2026-08-23,947.89,Processed
REF001414,ORD012903,CUST01888,2026-08-25,3538.52,Processed
REF001415,ORD012904,CUST01888,2026-08-23,1354.8,Processed
REF001416,ORD012905,CUST01888,2026-08-15,20208.7,Processed
REF001417,ORD012906,CUST01888,2026-08-24,482.41,Declined
REF001418,ORD012907,CUST01888,2026-09-07,12632.51,Pending
REF001419,ORD012911,CUST01888,2026-07-05,338.11,Processed
REF001420,ORD012913,CUST01888,2026-06-21,1578.93,Processed
REF001421,ORD012928,CUST01891,2026-03-27,1263.57,Processed
REF001422,ORD012938,CUST01893,2026-08-09,10296.2,Processed
REF001423,ORD012949,CUST01894,2026-09-30,13966.46,Pending
REF001424,ORD012980,CUST01900,2026-08-11,1562.57,Processed
REF001425,ORD012986,CUST01901,2026-09-17,1735.65,Processed
REF001426,ORD012995,CUST01902,2026-04-23,1783.73,Pending
REF001427,ORD013002,CUST01903,2026-08-11,9838.0,Processed
REF001428,ORD013005,CUST01904,2026-02-10,2894.15,Processed
REF001429,ORD013010,CUST01904,2026-01-22,1209.2,Declined
REF001430,ORD013011,CUST01904,2026-02-06,4997.8,Processed
REF001431,ORD013015,CUST01904,2026-01-22,1490.2,Processed
REF001432,ORD013022,CUST01905,2026-07-22,777.14,Processed
REF001433,ORD013030,CUST01906,2026-08-26,4141.95,Processed
REF001434,ORD013039,CUST01906,2026-08-01,5049.53,Processed
REF001435,ORD013040,CUST01906,2026-07-25,12000.0,Processed
REF001436,ORD013047,CUST01908,2026-06-28,835.58,Processed
REF001437,ORD013052,CUST01909,2026-02-25,40458.09,Processed
REF001438,ORD013053,CUST01909,2026-02-14,18586.03,Processed
REF001439,ORD013054,CUST01909,2026-02-16,490.5,Processed
REF001440,ORD013057,CUST01909,2026-02-11,3678.6,Declined
REF001441,ORD013059,CUST01909,2026-02-21,11284.06,Processed
REF001442,ORD013069,CUST01910,2026-08-29,1876.93,Pending
REF001443,ORD013071,CUST01910,2026-06-10,20934.21,Pending
REF001444,ORD013075,CUST01910,2026-08-17,28130.67,Processed
REF001445,ORD013084,CUST01910,2026-09-08,607.27,Processed
REF001446,ORD013089,CUST01910,2026-06-26,1028.85,Processed
REF001447,ORD013091,CUST01910,2026-08-26,4250.77,Processed
REF001448,ORD013096,CUST01911,2026-04-13,2769.82,Processed
REF001449,ORD013147,CUST01921,2026-05-17,1068.46,Processed
REF001450,ORD013165,CUST01924,2026-08-10,1679.16,Processed
REF001451,ORD013170,CUST01924,2026-07-04,2016.1,Processed
REF001452,ORD013186,CUST01928,2026-05-10,2470.93,Processed
REF001453,ORD013199,CUST01929,2026-09-16,1132.65,Processed
REF001454,ORD013205,CUST01929,2026-09-07,10577.28,Processed
REF001455,ORD013210,CUST01930,2026-05-27,3822.1,Processed
REF001456,ORD013212,CUST01930,2026-06-28,2582.16,Processed
REF001457,ORD013213,CUST01930,2026-08-29,18761.43,Processed
REF001458,ORD013216,CUST01930,2026-08-12,419.55,Processed
REF001459,ORD013219,CUST01930,2026-07-13,167.51,Processed
REF001460,ORD013220,CUST01930,2026-08-18,2681.36,Processed
REF001461,ORD013224,CUST01930,2026-08-12,4054.23,Processed
REF001462,ORD013225,CUST01930,2026-06-23,3065.58,Processed
REF001463,ORD013246,CUST01934,2026-07-15,468.15,Processed
REF001464,ORD013250,CUST01934,2026-07-05,1368.99,Processed
REF001465,ORD013253,CUST01934,2026-08-15,1564.77,Pending
REF001466,ORD013255,CUST01934,2026-08-23,7568.52,Processed
REF001467,ORD013270,CUST01937,2026-03-12,1163.84,Processed
REF001468,ORD013296,CUST01941,2026-08-04,3118.22,Processed
REF001469,ORD013363,CUST01952,2026-06-29,1751.84,Declined
REF001470,ORD013374,CUST01954,2026-08-25,6257.14,Processed
REF001471,ORD013378,CUST01955,2026-08-26,600.0,Processed
REF001472,ORD013381,CUST01955,2026-09-02,2460.47,Processed
REF001473,ORD013408,CUST01959,2026-08-05,1540.8,Pending
REF001474,ORD013411,CUST01959,2026-07-07,438.96,Processed
REF001475,ORD013417,CUST01960,2026-09-02,2471.14,Pending
REF001476,ORD013418,CUST01960,2026-08-26,1757.58,Pending
REF001477,ORD013421,CUST01960,2026-08-22,15081.36,Processed
REF001478,ORD013422,CUST01960,2026-09-07,4979.96,Processed
REF001479,ORD013423,CUST01960,2026-08-27,2001.98,Pending
REF001480,ORD013434,CUST01961,2026-08-10,30398.15,Processed
REF001481,ORD013455,CUST01964,2026-08-26,33875.06,Processed
REF001482,ORD013457,CUST01964,2026-08-11,2352.77,Processed
REF001483,ORD013460,CUST01964,2026-09-04,29942.43,Processed
REF001484,ORD013472,CUST01966,2026-08-09,5318.38,Processed
REF001485,ORD013475,CUST01966,2026-07-09,17624.53,Processed
REF001486,ORD013485,CUST01968,2026-05-11,1181.22,Processed
REF001487,ORD013503,CUST01971,2026-01-17,3944.24,Pending
REF001488,ORD013509,CUST01972,2026-02-14,2460.03,Declined
REF001489,ORD013510,CUST01972,2026-01-05,5733.08,Processed
REF001490,ORD013512,CUST01972,2026-04-28,1521.2,Pending
REF001491,ORD013514,CUST01972,2026-01-27,2305.99,Pending
REF001492,ORD013521,CUST01972,2026-06-29,25193.81,Processed
REF001493,ORD013523,CUST01972,2026-07-02,1304.16,Processed
REF001494,ORD013526,CUST01972,2026-05-03,1826.91,Processed
REF001495,ORD013535,CUST01974,2026-05-25,1025.2,Processed
REF001496,ORD013537,CUST01974,2026-09-11,1446.45,Processed
REF001497,ORD013540,CUST01974,2026-08-16,1980.07,Declined
REF001498,ORD013561,CUST01979,2026-06-05,21586.49,Processed
REF001499,ORD013562,CUST01979,2026-06-04,3003.96,Processed
REF001500,ORD013574,CUST01979,2026-05-20,8722.09,Processed
REF001501,ORD013577,CUST01979,2026-02-24,1503.67,Processed
REF001502,ORD013578,CUST01979,2026-08-02,4713.62,Processed
REF001503,ORD013579,CUST01979,2026-05-13,16564.4,Processed
REF001504,ORD013580,CUST01979,2026-09-03,6574.61,Pending
REF001505,ORD013620,CUST01984,2026-08-27,2654.17,Declined
REF001506,ORD013624,CUST01984,2026-08-24,1077.45,Processed
REF001507,ORD013626,CUST01984,2026-08-19,1937.29,Processed
REF001508,ORD013667,CUST01990,2026-06-18,781.53,Processed
REF001509,ORD013681,CUST01992,2026-02-23,14558.83,Pending
REF001510,ORD013707,CUST01997,2026-09-09,1779.0,Pending
REF001511,ORD013715,CUST01998,2026-03-31,2667.37,Processed
REF001512,ORD013734,CUST02001,2026-04-22,1698.07,Processed
REF001513,ORD013735,CUST02001,2026-02-28,1013.76,Processed
REF001514,ORD013744,CUST02001,2026-06-11,1512.93,Processed
REF001515,ORD013758,CUST02004,2026-06-05,1140.22,Processed
REF001516,ORD013762,CUST02004,2026-06-18,1584.38,Processed
REF001517,ORD013764,CUST02005,2026-04-28,4231.29,Processed
REF001518,ORD013791,CUST02010,2026-07-14,1986.0,Processed
REF001519,ORD013819,CUST02015,2026-08-12,3631.54,Processed
REF001520,ORD013820,CUST02015,2026-09-02,55000.0,Processed
REF001521,ORD013822,CUST02015,2026-08-11,3338.5,Processed
REF001522,ORD013826,CUST02015,2026-02-26,9636.74,Processed
REF001523,ORD013831,CUST02016,2026-08-19,1907.74,Processed
REF001524,ORD013850,CUST02019,2026-04-14,11332.12,Processed
REF001525,ORD013854,CUST02019,2026-05-06,1816.35,Processed
REF001526,ORD013855,CUST02019,2026-04-25,2142.01,Processed
REF001527,ORD013857,CUST02019,2026-04-13,3084.1,Pending
REF001528,ORD013861,CUST02019,2026-07-28,722.11,Processed
REF001529,ORD013866,CUST02019,2026-05-06,6148.93,Processed
REF001530,ORD013867,CUST02019,2026-07-05,17619.48,Processed
REF001531,ORD013883,CUST02021,2026-07-02,10232.02,Processed
REF001532,ORD013884,CUST02021,2026-06-18,2405.3,Processed
REF001533,ORD013885,CUST02021,2026-07-06,19958.23,Processed
REF001534,ORD013889,CUST02021,2026-06-18,10278.97,Processed
REF001535,ORD013898,CUST02021,2026-08-25,560.78,Processed
REF001536,ORD013902,CUST02022,2026-08-11,21916.58,Pending
REF001537,ORD013928,CUST02024,2026-09-07,1314.52,Processed
REF001538,ORD013930,CUST02025,2026-05-22,410.12,Processed
REF001539,ORD013950,CUST02029,2026-07-07,1332.29,Processed
REF001540,ORD013952,CUST02029,2026-08-15,1679.06,Processed
REF001541,ORD013953,CUST02029,2026-08-10,47617.32,Processed
REF001542,ORD013955,CUST02029,2026-08-28,14341.38,Processed
REF001543,ORD013958,CUST02029,2026-07-03,1746.24,Processed
REF001544,ORD013961,CUST02029,2026-08-29,44147.38,Pending
REF001545,ORD013962,CUST02029,2026-06-27,9975.47,Processed
REF001546,ORD013965,CUST02029,2026-07-13,2490.15,Pending
REF001547,ORD013966,CUST02029,2026-06-27,37200.18,Processed
REF001548,ORD013969,CUST02029,2026-09-03,4285.18,Pending
REF001549,ORD013970,CUST02029,2026-08-26,816.02,Processed
REF001550,ORD013971,CUST02029,2026-06-28,13314.11,Processed
REF001551,ORD014001,CUST02033,2026-08-29,2024.46,Processed
REF001552,ORD014005,CUST02033,2026-08-22,2840.57,Processed
REF001553,ORD014012,CUST02033,2026-04-30,16539.9,Processed
REF001554,ORD014034,CUST02037,2026-07-30,2705.77,Processed
REF001555,ORD014038,CUST02037,2026-07-27,25076.26,Pending
REF001556,ORD014052,CUST02038,2026-08-25,800.14,Processed
REF001557,ORD014054,CUST02038,2026-08-30,2822.15,Processed
REF001558,ORD014069,CUST02041,2026-07-10,2515.06,Pending
REF001559,ORD014070,CUST02041,2026-07-10,3452.73,Processed
REF001560,ORD014073,CUST02041,2026-08-03,1774.16,Processed
REF001561,ORD014088,CUST02043,2026-06-07,1804.71,Processed
REF001562,ORD014091,CUST02043,2026-09-16,1453.13,Processed
REF001563,ORD014098,CUST02044,2026-04-13,579.68,Processed
REF001564,ORD014111,CUST02046,2026-08-31,2096.5,Processed
REF001565,ORD014112,CUST02046,2026-08-02,1235.09,Processed
REF001566,ORD014113,CUST02046,2026-08-19,5642.99,Processed
REF001567,ORD014114,CUST02046,2026-09-05,944.36,Pending
REF001568,ORD014115,CUST02046,2026-08-19,4247.48,Processed
REF001569,ORD014118,CUST02046,2026-07-06,32258.68,Processed
REF001570,ORD014119,CUST02046,2026-08-10,1071.53,Processed
REF001571,ORD014120,CUST02046,2026-09-14,1340.49,Processed
REF001572,ORD014123,CUST02046,2026-08-16,3443.65,Processed
REF001573,ORD014127,CUST02046,2026-09-13,18761.45,Processed
REF001574,ORD014136,CUST02047,2026-07-16,1146.4,Processed
REF001575,ORD014141,CUST02048,2026-02-16,1258.67,Processed
REF001576,ORD014173,CUST02053,2026-03-09,18206.2,Processed
REF001577,ORD014195,CUST02056,2026-06-03,1147.57,Processed
REF001578,ORD014199,CUST02057,2026-07-28,2255.47,Processed
REF001579,ORD014202,CUST02057,2026-08-24,2082.01,Processed
REF001580,ORD014204,CUST02057,2026-08-13,1095.85,Processed
REF001581,ORD014205,CUST02057,2026-07-28,743.63,Processed
REF001582,ORD014210,CUST02057,2026-09-02,2324.82,Pending
REF001583,ORD014225,CUST02058,2026-06-08,2782.09,Processed
REF001584,ORD014226,CUST02058,2026-08-19,32405.5,Processed
REF001585,ORD014227,CUST02058,2026-02-15,24452.24,Declined
REF001586,ORD014255,CUST02063,2026-07-02,3790.53,Processed
REF001587,ORD014256,CUST02063,2026-07-13,2425.47,Processed
REF001588,ORD014257,CUST02063,2026-06-30,866.35,Processed
REF001589,ORD014267,CUST02064,2026-08-23,3359.88,Processed
REF001590,ORD014300,CUST02070,2026-09-08,2466.67,Pending
REF001591,ORD014304,CUST02071,2026-01-17,1691.38,Processed
REF001592,ORD014312,CUST02071,2026-08-23,2749.66,Processed
REF001593,ORD014313,CUST02071,2026-07-19,1310.03,Processed
REF001594,ORD014318,CUST02071,2026-06-21,4137.87,Processed
REF001595,ORD014319,CUST02072,2026-06-17,1516.1,Processed
REF001596,ORD014324,CUST02072,2026-09-22,716.91,Processed
REF001597,ORD014326,CUST02072,2026-08-19,788.35,Processed
REF001598,ORD014359,CUST02077,2026-09-09,582.46,Pending
REF001599,ORD014361,CUST02077,2026-06-19,11121.38,Processed
REF001600,ORD014371,CUST02079,2026-07-05,1651.09,Processed
REF001601,ORD014375,CUST02079,2026-09-06,654.97,Processed
REF001602,ORD014420,CUST02086,2026-09-16,289.65,Processed
REF001603,ORD014444,CUST02092,2026-07-10,1354.27,Processed
REF001604,ORD014467,CUST02095,2026-03-03,216.62,Processed
REF001605,ORD014509,CUST02102,2026-08-04,3944.12,Processed
REF001606,ORD014510,CUST02102,2026-08-12,2037.82,Processed
REF001607,ORD014511,CUST02102,2026-08-09,3368.67,Processed
REF001608,ORD014512,CUST02102,2026-08-22,7391.53,Processed
REF001609,ORD014516,CUST02102,2026-08-11,16349.18,Pending
REF001610,ORD014518,CUST02102,2026-08-23,4474.58,Processed
REF001611,ORD014519,CUST02102,2026-07-21,396.47,Processed
REF001612,ORD014521,CUST02102,2026-07-17,1500.47,Processed
REF001613,ORD014523,CUST02102,2026-07-25,2366.88,Pending
REF001614,ORD014544,CUST02106,2026-07-20,305.04,Processed
REF001615,ORD014552,CUST02107,2026-02-03,423.98,Pending
REF001616,ORD014560,CUST02108,2026-08-15,1266.21,Processed
REF001617,ORD014562,CUST02108,2026-08-16,484.78,Pending
REF001618,ORD014568,CUST02108,2026-08-18,3087.6,Processed
REF001619,ORD014569,CUST02108,2026-08-21,753.34,Pending
REF001620,ORD014583,CUST02111,2026-05-29,903.33,Processed
REF001621,ORD014584,CUST02111,2026-06-11,3221.78,Processed
REF001622,ORD014587,CUST02111,2026-06-17,3239.97,Declined
REF001623,ORD014588,CUST02111,2026-06-08,750.92,Processed
REF001624,ORD014589,CUST02111,2026-05-31,4443.97,Processed
REF001625,ORD014594,CUST02111,2026-08-12,775.51,Processed
REF001626,ORD014596,CUST02111,2026-06-17,942.22,Processed
REF001627,ORD014598,CUST02111,2026-07-16,15247.48,Processed
REF001628,ORD014599,CUST02112,2026-09-17,1144.23,Processed
REF001629,ORD014612,CUST02115,2026-07-22,2788.16,Processed
REF001630,ORD014618,CUST02115,2026-08-18,3252.88,Processed
REF001631,ORD014621,CUST02115,2026-07-22,4173.54,Processed
REF001632,ORD014622,CUST02115,2026-08-19,1598.21,Processed
REF001633,ORD014624,CUST02115,2026-06-18,1592.84,Processed
REF001634,ORD014625,CUST02115,2026-07-18,2508.56,Pending
REF001635,ORD014626,CUST02115,2026-07-05,24397.23,Processed
REF001636,ORD014636,CUST02118,2026-07-10,15286.53,Processed
REF001637,ORD014640,CUST02118,2026-06-11,10166.35,Processed
REF001638,ORD014641,CUST02118,2026-08-09,21778.98,Processed
REF001639,ORD014645,CUST02118,2026-07-16,1638.88,Processed
REF001640,ORD014663,CUST02122,2026-02-10,780.4,Pending
REF001641,ORD014664,CUST02122,2026-02-16,12612.16,Processed
REF001642,ORD014667,CUST02122,2026-06-18,5515.03,Processed
REF001643,ORD014668,CUST02122,2026-03-11,24665.53,Processed
REF001644,ORD014677,CUST02124,2026-07-22,939.69,Pending
REF001645,ORD014679,CUST02124,2026-07-13,1021.35,Processed
REF001646,ORD014681,CUST02124,2026-07-18,2471.52,Processed
REF001647,ORD014682,CUST02124,2026-07-09,7001.68,Pending
REF001648,ORD014684,CUST02124,2026-07-09,19667.11,Processed
REF001649,ORD014685,CUST02124,2026-08-15,3927.97,Processed
REF001650,ORD014688,CUST02124,2026-07-26,1084.27,Declined
REF001651,ORD014699,CUST02126,2026-02-20,2656.71,Processed
REF001652,ORD014723,CUST02130,2026-09-16,4467.15,Processed
REF001653,ORD014728,CUST02130,2026-03-30,698.47,Processed
REF001654,ORD014739,CUST02132,2026-03-20,2273.63,Processed
REF001655,ORD014744,CUST02132,2026-04-11,26541.24,Processed
REF001656,ORD014750,CUST02133,2026-07-13,24916.34,Processed
REF001657,ORD014753,CUST02133,2026-07-14,10306.22,Processed
REF001658,ORD014755,CUST02133,2026-07-28,654.34,Processed
REF001659,ORD014756,CUST02133,2026-08-03,511.84,Processed
REF001660,ORD014761,CUST02133,2026-09-03,2782.81,Processed
REF001661,ORD014762,CUST02133,2026-08-05,999.75,Pending
REF001662,ORD014775,CUST02135,2026-07-25,536.27,Processed
REF001663,ORD014781,CUST02136,2026-07-30,2201.33,Processed
REF001664,ORD014788,CUST02137,2026-06-03,1147.42,Processed
REF001665,ORD014791,CUST02137,2026-05-19,702.24,Processed
REF001666,ORD014798,CUST02137,2026-06-19,26069.01,Processed
REF001667,ORD014803,CUST02138,2026-08-21,822.92,Processed
REF001668,ORD014804,CUST02138,2026-03-31,1229.16,Processed
REF001669,ORD014806,CUST02138,2026-07-19,297.07,Processed
REF001670,ORD014842,CUST02146,2026-01-31,670.38,Processed
REF001671,ORD014844,CUST02146,2026-01-29,160.22,Declined
REF001672,ORD014851,CUST02147,2026-01-13,410.15,Processed
REF001673,ORD014861,CUST02149,2026-08-13,910.3,Processed
REF001674,ORD014862,CUST02149,2026-08-10,5856.09,Processed
REF001675,ORD014867,CUST02149,2026-07-28,685.04,Processed
REF001676,ORD014872,CUST02150,2026-06-22,1121.36,Processed
REF001677,ORD014877,CUST02151,2026-03-18,1761.34,Processed
REF001678,ORD014892,CUST02153,2026-09-16,2273.73,Processed
REF001679,ORD014910,CUST02156,2026-07-03,2050.03,Processed
REF001680,ORD014926,CUST02158,2026-04-06,564.39,Processed
REF001681,ORD014948,CUST02162,2026-08-16,1273.66,Processed
REF001682,ORD014952,CUST02162,2026-07-25,3387.59,Processed
REF001683,ORD014954,CUST02162,2026-06-08,430.26,Processed
REF001684,ORD014973,CUST02166,2026-08-16,1375.2,Pending
REF001685,ORD014974,CUST02166,2026-07-25,2219.12,Processed
REF001686,ORD014976,CUST02166,2026-04-07,818.28,Processed
REF001687,ORD014990,CUST02168,2026-03-20,6511.88,Processed
REF001688,ORD014992,CUST02168,2026-05-12,2420.7,Processed
REF001689,ORD014997,CUST02168,2026-07-13,3896.86,Processed
REF001690,ORD015000,CUST02169,2026-06-24,1124.1,Processed
REF001691,ORD015001,CUST02169,2026-07-07,3239.75,Pending
REF001692,ORD015002,CUST02169,2026-06-22,1146.92,Processed
REF001693,ORD015005,CUST02169,2026-06-14,18339.46,Processed
REF001694,ORD015007,CUST02169,2026-03-16,737.8,Processed
REF001695,ORD015009,CUST02169,2026-04-06,1884.05,Processed
REF001696,ORD015015,CUST02169,2026-06-28,14645.85,Processed
REF001697,ORD015025,CUST02171,2026-05-21,1587.83,Processed
REF001698,ORD015029,CUST02171,2026-06-11,1094.67,Processed
REF001699,ORD015031,CUST02171,2026-08-11,2830.38,Declined
REF001700,ORD015035,CUST02171,2026-09-15,15719.91,Processed
REF001701,ORD015042,CUST02172,2026-05-23,2687.58,Pending
REF001702,ORD015043,CUST02172,2026-01-25,1185.79,Processed
REF001703,ORD015044,CUST02172,2026-05-13,841.4,Processed
REF001704,ORD015056,CUST02174,2026-05-03,810.54,Processed
REF001705,ORD015058,CUST02175,2026-08-24,885.64,Pending
REF001706,ORD015059,CUST02175,2026-05-29,1945.69,Processed
REF001707,ORD015062,CUST02175,2026-09-10,5738.05,Processed
REF001708,ORD015065,CUST02175,2026-07-15,2358.84,Processed
REF001709,ORD015072,CUST02175,2026-07-16,693.55,Declined
REF001710,ORD015096,CUST02180,2026-08-19,3417.22,Processed
REF001711,ORD015108,CUST02181,2026-07-27,1133.94,Processed
REF001712,ORD015130,CUST02186,2026-07-30,8888.54,Processed
REF001713,ORD015132,CUST02186,2026-07-04,5405.64,Declined
REF001714,ORD015137,CUST02186,2026-03-03,1767.35,Processed
REF001715,ORD015153,CUST02189,2026-03-10,6660.87,Processed
REF001716,ORD015179,CUST02193,2026-02-25,18668.06,Processed
REF001717,ORD015182,CUST02194,2026-08-11,4193.9,Processed
REF001718,ORD015184,CUST02194,2026-07-24,1522.86,Pending
REF001719,ORD015188,CUST02194,2026-08-03,1069.32,Processed
REF001720,ORD015192,CUST02194,2026-09-02,2734.58,Processed
REF001721,ORD015205,CUST02197,2026-09-10,809.72,Processed
REF001722,ORD015219,CUST02200,2026-06-03,4184.18,Processed
REF001723,ORD015221,CUST02200,2026-07-18,1059.77,Pending
REF001724,ORD015224,CUST02201,2026-09-15,17796.36,Pending
REF001725,ORD015226,CUST02201,2026-09-22,755.05,Processed
REF001726,ORD015241,CUST02203,2026-01-27,3603.71,Processed
REF001727,ORD015252,CUST02205,2026-06-01,3322.87,Processed
REF001728,ORD015256,CUST02206,2026-08-04,19431.61,Processed
REF001729,ORD015259,CUST02206,2026-08-11,1876.26,Processed
REF001730,ORD015261,CUST02206,2026-08-05,805.69,Processed
REF001731,ORD015262,CUST02206,2026-09-12,14236.6,Processed
REF001732,ORD015263,CUST02206,2026-08-10,854.6,Processed
REF001733,ORD015265,CUST02206,2026-07-09,17038.93,Processed
REF001734,ORD015267,CUST02206,2026-08-09,3881.09,Processed
REF001735,ORD015302,CUST02212,2026-05-20,4037.19,Processed
REF001736,ORD015331,CUST02216,2026-06-21,1360.19,Processed
REF001737,ORD015336,CUST02216,2026-06-27,1137.14,Processed
REF001738,ORD015339,CUST02216,2026-06-07,1663.98,Processed
REF001739,ORD015342,CUST02216,2026-05-16,15156.03,Processed
REF001740,ORD015345,CUST02217,2026-08-31,2193.68,Processed
REF001741,ORD015346,CUST02217,2026-08-13,10935.46,Processed
REF001742,ORD015358,CUST02218,2026-08-03,26191.43,Processed
REF001743,ORD015433,CUST02231,2026-04-15,4602.8,Declined
REF001744,ORD015463,CUST02237,2026-07-23,2899.55,Processed
