order_id,customer_id,order_date,order_amount,category,payment_method,delivery_status
ORD006300,CUST00921,2026-07-19,1003.68,Footwear,Net Banking,Delivered
ORD006301,CUST00922,2026-07-09,2439.34,Sports,Wallet,Delivered
ORD006302,CUST00922,2026-04-04,1093.26,Clothing,UPI,Delivered
ORD006303,CUST00922,2026-05-12,1925.47,Clothing,Credit Card,Delivered
ORD006304,CUST00922,2026-03-15,26930.21,Electronics,Credit Card,Delivered
ORD006305,CUST00922,2026-02-20,25909.02,Electronics,COD,Delivered
ORD006306,CUST00922,2026-06-07,1690.56,Beauty,Credit Card,Delivered
ORD006307,CUST00922,2026-04-24,2905.77,Sports,Credit Card,Delivered
ORD006308,CUST00922,2026-05-25,2798.62,Clothing,UPI,Delivered
ORD006309,CUST00923,2026-07-15,2779.08,Sports,UPI,Delivered
ORD006310,CUST00923,2026-06-09,17107.76,Electronics,UPI,Delivered
ORD006311,CUST00923,2026-01-06,18587.24,Electronics,Credit Card,Delivered
ORD006312,CUST00923,2026-02-24,1579.45,Accessories,Debit Card,Delivered
ORD006313,CUST00923,2026-01-19,1536.56,Clothing,Credit Card,Delivered
ORD006314,CUST00923,2026-04-14,1606.28,Accessories,Debit Card,Delivered
ORD006315,CUST00923,2026-02-24,5985.3,Clothing,Credit Card,Delivered
ORD006316,CUST00923,2026-07-05,11735.05,Electronics,Credit Card,Delivered
ORD006317,CUST00924,2026-06-20,1041.37,Clothing,Credit Card,Delivered
ORD006318,CUST00924,2026-07-05,7410.82,Home & Kitchen,UPI,Delivered
ORD006319,CUST00924,2026-04-20,923.46,Home & Kitchen,UPI,Delivered
ORD006320,CUST00924,2026-08-13,1226.84,Clothing,Credit Card,Delivered
ORD006321,CUST00924,2026-06-29,1434.43,Clothing,UPI,Delivered
ORD006322,CUST00924,2026-06-25,4305.75,Clothing,UPI,Cancelled
ORD006323,CUST00924,2026-03-20,17011.74,Electronics,Debit Card,Delivered
ORD006324,CUST00925,2026-08-09,26573.36,Electronics,Credit Card,Delivered
ORD006325,CUST00925,2026-04-02,1034.11,Beauty,Debit Card,Delivered
ORD006326,CUST00925,2026-05-18,24018.37,Electronics,UPI,Returned to Seller
ORD006327,CUST00925,2026-07-15,820.3,Accessories,Debit Card,Delivered
ORD006328,CUST00925,2026-08-02,3507.15,Clothing,UPI,Delivered
ORD006329,CUST00925,2026-07-02,20557.48,Electronics,Wallet,Delivered
ORD006330,CUST00925,2026-07-21,1611.61,Sports,Debit Card,Delivered
ORD006331,CUST00925,2026-06-09,5541.06,Home & Kitchen,COD,Delivered
ORD006332,CUST00925,2026-08-18,1657.79,Beauty,Debit Card,Delivered
ORD006333,CUST00925,2026-04-25,2862.05,Clothing,Credit Card,Delivered
ORD006334,CUST00925,2026-04-13,1348.09,Accessories,COD,Returned to Seller
ORD006335,CUST00925,2026-07-22,2440.07,Footwear,UPI,Delivered
ORD006336,CUST00925,2026-08-10,1338.75,Sports,Credit Card,Delivered
ORD006337,CUST00925,2026-04-17,17004.5,Electronics,Wallet,Delivered
ORD006338,CUST00925,2026-08-13,18618.71,Electronics,Credit Card,Delivered
ORD006339,CUST00925,2026-03-21,2758.49,Home & Kitchen,UPI,Delivered
ORD006340,CUST00925,2026-03-17,3381.45,Beauty,Net Banking,Delivered
ORD006341,CUST00925,2026-04-06,932.75,Accessories,Debit Card,Delivered
ORD006342,CUST00925,2026-08-07,2078.66,Footwear,COD,Delivered
ORD006343,CUST00925,2026-05-23,1201.11,Beauty,COD,Delivered
ORD006344,CUST00925,2026-05-24,2055.3,Clothing,COD,Delivered
ORD006345,CUST00925,2026-07-26,3722.57,Footwear,UPI,Cancelled
ORD006346,CUST00925,2026-07-17,1758.2,Footwear,Wallet,Delivered
ORD006347,CUST00925,2026-03-01,3849.62,Footwear,COD,Delivered
ORD006348,CUST00925,2026-03-08,23467.3,Electronics,UPI,Delivered
ORD006349,CUST00926,2026-01-06,17992.58,Electronics,Net Banking,Delivered
ORD006350,CUST00926,2026-07-12,26552.08,Electronics,UPI,Delivered
ORD006351,CUST00926,2026-07-25,884.85,Accessories,UPI,Delivered
ORD006352,CUST00926,2026-08-18,415.24,Books,Credit Card,Delivered
ORD006353,CUST00926,2026-07-13,1961.54,Footwear,UPI,Delivered
ORD006354,CUST00927,2026-06-10,1588.46,Accessories,Credit Card,Delivered
ORD006355,CUST00927,2026-05-05,3493.34,Accessories,Credit Card,Delivered
ORD006356,CUST00927,2026-06-25,2556.52,Footwear,Debit Card,Delivered
ORD006357,CUST00927,2026-05-06,8000.0,Sports,UPI,Delivered
ORD006358,CUST00927,2026-05-19,1385.51,Clothing,UPI,Delivered
ORD006359,CUST00927,2026-08-07,18479.44,Electronics,Debit Card,Delivered
ORD006360,CUST00928,2026-01-23,1327.94,Home & Kitchen,UPI,Delivered
ORD006361,CUST00928,2026-05-02,3625.12,Footwear,UPI,Delivered
ORD006362,CUST00928,2026-06-04,1213.44,Footwear,Debit Card,Delivered
ORD006363,CUST00928,2026-03-05,1286.36,Beauty,COD,Delivered
ORD006364,CUST00928,2026-02-18,5290.1,Home & Kitchen,UPI,Delivered
ORD006365,CUST00928,2026-01-18,1198.69,Clothing,Debit Card,Delivered
ORD006366,CUST00928,2026-06-28,4050.03,Clothing,UPI,Delivered
ORD006367,CUST00928,2026-02-27,1992.07,Sports,COD,Delivered
ORD006368,CUST00928,2026-05-08,2565.53,Footwear,Wallet,Delivered
ORD006369,CUST00928,2026-07-08,8811.64,Home & Kitchen,COD,Delivered
ORD006370,CUST00929,2026-08-23,686.89,Accessories,Debit Card,Delivered
ORD006371,CUST00929,2026-01-05,1071.95,Clothing,Credit Card,Delivered
ORD006372,CUST00929,2026-05-16,2223.25,Beauty,UPI,Delivered
ORD006373,CUST00930,2026-02-06,26939.49,Electronics,UPI,Delivered
ORD006374,CUST00930,2026-07-19,2141.22,Home & Kitchen,Debit Card,Delivered
ORD006375,CUST00930,2026-08-18,12391.96,Electronics,Credit Card,Delivered
ORD006376,CUST00930,2026-03-27,2231.71,Home & Kitchen,Credit Card,Delivered
ORD006377,CUST00930,2026-05-13,2148.77,Clothing,COD,Delivered
ORD006378,CUST00930,2026-08-04,2706.79,Clothing,Credit Card,Delivered
ORD006379,CUST00930,2026-08-10,2462.94,Home & Kitchen,UPI,Delivered
ORD006380,CUST00931,2026-03-18,1833.7,Footwear,UPI,Delivered
ORD006381,CUST00931,2026-05-08,4264.65,Home & Kitchen,Credit Card,Delivered
ORD006382,CUST00931,2026-08-05,2446.68,Clothing,UPI,Delivered
ORD006383,CUST00931,2026-03-02,1947.95,Beauty,Credit Card,Delivered
ORD006384,CUST00931,2026-07-02,25243.67,Electronics,COD,Delivered
ORD006385,CUST00932,2026-02-19,2327.52,Home & Kitchen,Net Banking,Delivered
ORD006386,CUST00932,2026-03-19,1009.83,Beauty,Credit Card,Delivered
ORD006387,CUST00932,2026-05-28,1084.68,Accessories,Credit Card,Delivered
ORD006388,CUST00932,2026-07-06,1004.97,Footwear,Debit Card,Delivered
ORD006389,CUST00932,2026-08-23,6000.0,Clothing,Debit Card,Delivered
ORD006390,CUST00932,2026-06-15,7528.91,Electronics,Net Banking,Delivered
ORD006391,CUST00932,2026-04-16,1702.68,Footwear,UPI,Delivered
ORD006392,CUST00932,2026-03-25,308.17,Books,COD,Delivered
ORD006393,CUST00932,2026-02-06,1382.63,Sports,UPI,Delivered
ORD006394,CUST00932,2026-05-14,2720.99,Sports,COD,Delivered
ORD006395,CUST00932,2026-03-31,1168.83,Footwear,Debit Card,Delivered
ORD006396,CUST00932,2026-05-16,51040.53,Electronics,UPI,Delivered
ORD006397,CUST00932,2026-02-25,1833.84,Footwear,Credit Card,Delivered
ORD006398,CUST00933,2026-07-19,1978.39,Beauty,Credit Card,Returned to Seller
ORD006399,CUST00933,2026-06-27,1458.0,Sports,COD,Delivered
ORD006400,CUST00933,2026-01-01,4000.0,Accessories,COD,Cancelled
ORD006401,CUST00934,2026-05-30,974.45,Beauty,Credit Card,Delivered
ORD006402,CUST00934,2026-03-19,1272.66,Accessories,Debit Card,Delivered
ORD006403,CUST00934,2026-01-02,1054.12,Footwear,UPI,Returned to Seller
ORD006404,CUST00934,2026-04-26,28266.45,Electronics,COD,Delivered
ORD006405,CUST00934,2026-04-08,14584.97,Electronics,Debit Card,Cancelled
ORD006406,CUST00934,2026-05-19,36538.66,Electronics,Wallet,Delivered
ORD006407,CUST00934,2026-07-28,2847.58,Home & Kitchen,Debit Card,Delivered
ORD006408,CUST00935,2026-06-05,1877.92,Beauty,Debit Card,Cancelled
ORD006409,CUST00935,2026-05-14,1987.6,Beauty,Debit Card,Delivered
ORD006410,CUST00935,2026-01-28,2811.77,Footwear,Debit Card,Delivered
ORD006411,CUST00935,2026-06-04,1402.67,Clothing,Credit Card,Delivered
ORD006412,CUST00935,2026-07-08,2913.96,Home & Kitchen,UPI,Delivered
ORD006413,CUST00935,2026-08-12,1616.77,Accessories,UPI,Delivered
ORD006414,CUST00936,2026-08-30,5607.08,Home & Kitchen,UPI,In Transit
ORD006415,CUST00936,2026-04-30,1792.18,Beauty,UPI,Delivered
ORD006416,CUST00936,2026-05-09,2429.91,Footwear,Wallet,Delivered
ORD006417,CUST00936,2026-02-16,1328.57,Clothing,UPI,Delivered
ORD006418,CUST00937,2026-04-07,37635.41,Electronics,UPI,Delivered
ORD006419,CUST00937,2026-04-09,4755.44,Electronics,COD,Delivered
ORD006420,CUST00937,2026-04-18,2446.71,Sports,Debit Card,Delivered
ORD006421,CUST00937,2026-04-15,4240.27,Footwear,UPI,Delivered
ORD006422,CUST00937,2026-04-09,1435.51,Beauty,Debit Card,Delivered
ORD006423,CUST00937,2026-04-16,901.59,Beauty,UPI,Delivered
ORD006424,CUST00937,2026-08-08,26351.97,Electronics,UPI,Delivered
ORD006425,CUST00937,2026-08-19,3097.07,Clothing,Wallet,Delivered
ORD006426,CUST00937,2026-05-07,8843.41,Electronics,UPI,Delivered
ORD006427,CUST00937,2026-03-06,2433.19,Home & Kitchen,COD,Delivered
ORD006428,CUST00938,2026-08-01,3407.53,Clothing,UPI,Returned to Seller
ORD006429,CUST00938,2026-06-20,4087.85,Home & Kitchen,Credit Card,Delivered
ORD006430,CUST00938,2026-05-18,21512.05,Electronics,Net Banking,Delivered
ORD006431,CUST00938,2026-07-23,1716.91,Beauty,UPI,Delivered
ORD006432,CUST00938,2026-07-14,6635.44,Home & Kitchen,Net Banking,Delivered
ORD006433,CUST00938,2026-07-27,1248.64,Books,UPI,Delivered
ORD006434,CUST00938,2026-03-11,1836.4,Clothing,UPI,Delivered
ORD006435,CUST00939,2026-04-07,832.91,Accessories,COD,Delivered
ORD006436,CUST00939,2026-07-06,3165.39,Footwear,UPI,Delivered
ORD006437,CUST00939,2026-01-05,8564.61,Electronics,Credit Card,Delivered
ORD006438,CUST00939,2026-08-20,3765.19,Beauty,Wallet,Delivered
ORD006439,CUST00939,2026-08-12,5905.41,Home & Kitchen,UPI,Delivered
ORD006440,CUST00940,2026-01-15,1634.28,Sports,Debit Card,Delivered
ORD006441,CUST00940,2026-03-30,2337.72,Clothing,Credit Card,Delivered
ORD006442,CUST00940,2026-02-24,4095.78,Footwear,Credit Card,Delivered
ORD006443,CUST00940,2026-02-12,1993.96,Clothing,Debit Card,Delivered
ORD006444,CUST00940,2026-03-19,1916.26,Clothing,UPI,Delivered
ORD006445,CUST00940,2026-06-20,3267.01,Home & Kitchen,UPI,Delivered
ORD006446,CUST00940,2026-02-19,2628.81,Sports,Wallet,Delivered
ORD006447,CUST00940,2026-03-28,1552.21,Footwear,UPI,Delivered
ORD006448,CUST00940,2026-06-06,1519.51,Beauty,Debit Card,Delivered
ORD006449,CUST00940,2026-08-12,1072.54,Beauty,Net Banking,Delivered
ORD006450,CUST00941,2026-06-16,3248.88,Home & Kitchen,Debit Card,Delivered
ORD006451,CUST00941,2026-05-09,2010.94,Clothing,COD,Delivered
ORD006452,CUST00941,2026-08-10,1731.68,Clothing,UPI,In Transit
ORD006453,CUST00941,2026-01-13,1383.56,Clothing,Credit Card,Delivered
ORD006454,CUST00941,2026-04-01,16516.14,Electronics,Debit Card,Delivered
ORD006455,CUST00941,2026-06-30,2484.88,Accessories,Credit Card,Delivered
ORD006456,CUST00941,2026-05-07,1270.01,Home & Kitchen,Debit Card,Delivered
ORD006457,CUST00942,2026-07-13,2673.01,Sports,COD,Delivered
ORD006458,CUST00942,2026-05-21,4316.57,Footwear,Credit Card,Delivered
ORD006459,CUST00942,2026-08-27,10553.61,Electronics,Debit Card,Cancelled
ORD006460,CUST00942,2026-07-20,11123.61,Electronics,Credit Card,Delivered
ORD006461,CUST00942,2026-08-27,2101.38,Accessories,Wallet,Delivered
ORD006462,CUST00942,2026-07-08,1162.48,Sports,Debit Card,Delivered
ORD006463,CUST00942,2026-05-22,3821.94,Home & Kitchen,Credit Card,Delivered
ORD006464,CUST00942,2026-06-01,3198.82,Sports,Net Banking,Delivered
ORD006465,CUST00942,2026-08-14,8814.19,Electronics,UPI,Delivered
ORD006466,CUST00942,2026-05-22,1245.54,Clothing,COD,Delivered
ORD006467,CUST00943,2026-05-25,4799.15,Home & Kitchen,UPI,Delivered
ORD006468,CUST00943,2026-04-22,2226.51,Clothing,Credit Card,Delivered
ORD006469,CUST00943,2026-07-13,8510.09,Electronics,UPI,In Transit
ORD006470,CUST00943,2026-07-08,1276.71,Accessories,Debit Card,Delivered
ORD006471,CUST00943,2026-05-30,3151.14,Clothing,UPI,Delivered
ORD006472,CUST00943,2026-03-15,2582.21,Accessories,UPI,Delivered
ORD006473,CUST00943,2026-03-21,1817.24,Clothing,Credit Card,Delivered
ORD006474,CUST00943,2026-06-15,5089.89,Footwear,UPI,Delivered
ORD006475,CUST00944,2026-05-07,3921.05,Home & Kitchen,UPI,Delivered
ORD006476,CUST00944,2026-03-02,1066.45,Footwear,Credit Card,Delivered
ORD006477,CUST00944,2026-02-05,1904.54,Beauty,Credit Card,Delivered
ORD006478,CUST00945,2026-04-24,3405.5,Sports,UPI,Delivered
ORD006479,CUST00945,2026-08-12,19474.26,Electronics,COD,Delivered
ORD006480,CUST00945,2026-07-06,926.64,Accessories,Wallet,Delivered
ORD006481,CUST00945,2026-07-19,2287.81,Accessories,Debit Card,Delivered
ORD006482,CUST00945,2026-07-24,301.29,Books,UPI,Delivered
ORD006483,CUST00945,2026-05-02,666.92,Books,UPI,Delivered
ORD006484,CUST00946,2026-04-10,2360.9,Footwear,Debit Card,Returned to Seller
ORD006485,CUST00946,2026-04-17,1361.74,Clothing,COD,Delivered
ORD006486,CUST00946,2026-01-02,1238.43,Accessories,Credit Card,Delivered
ORD006487,CUST00946,2026-07-07,2275.46,Sports,Credit Card,Delivered
ORD006488,CUST00947,2026-01-19,991.0,Clothing,Wallet,Delivered
ORD006489,CUST00947,2026-08-22,2260.13,Clothing,Debit Card,Delivered
ORD006490,CUST00947,2026-05-04,697.36,Accessories,UPI,Delivered
ORD006491,CUST00947,2026-03-23,2198.83,Clothing,COD,Delivered
ORD006492,CUST00947,2026-05-31,6231.11,Sports,UPI,Delivered
ORD006493,CUST00947,2026-07-24,2632.93,Sports,COD,In Transit
ORD006494,CUST00947,2026-05-22,3846.28,Home & Kitchen,COD,Delivered
ORD006495,CUST00947,2026-06-16,636.43,Books,Credit Card,Delivered
ORD006496,CUST00948,2026-07-16,3683.96,Sports,COD,Delivered
ORD006497,CUST00948,2026-03-01,2620.39,Sports,Debit Card,Delivered
ORD006498,CUST00948,2026-01-31,425.47,Books,UPI,Delivered
ORD006499,CUST00948,2026-01-31,3832.83,Home & Kitchen,UPI,Delivered
ORD006500,CUST00948,2026-06-30,1467.98,Sports,COD,Delivered
ORD006501,CUST00948,2026-03-02,1366.75,Beauty,UPI,Delivered
ORD006502,CUST00948,2026-02-15,2785.73,Sports,Debit Card,Delivered
ORD006503,CUST00949,2026-08-11,3085.48,Footwear,UPI,Delivered
ORD006504,CUST00949,2026-06-17,733.53,Beauty,Credit Card,Delivered
ORD006505,CUST00949,2026-06-07,9328.1,Electronics,UPI,Delivered
ORD006506,CUST00949,2026-07-27,3621.15,Footwear,UPI,Delivered
ORD006507,CUST00950,2026-06-10,1775.74,Home & Kitchen,UPI,Cancelled
ORD006508,CUST00950,2026-05-09,3378.91,Clothing,COD,Delivered
ORD006509,CUST00950,2026-08-22,2581.51,Clothing,Debit Card,Delivered
ORD006510,CUST00950,2026-04-17,3535.19,Home & Kitchen,Net Banking,Delivered
ORD006511,CUST00951,2026-07-10,1485.83,Clothing,Wallet,Delivered
ORD006512,CUST00951,2026-05-22,596.17,Beauty,Credit Card,Delivered
ORD006513,CUST00951,2026-07-19,1043.5,Accessories,Debit Card,Delivered
ORD006514,CUST00951,2026-05-25,1425.82,Sports,COD,Delivered
ORD006515,CUST00951,2026-08-22,2032.77,Sports,Credit Card,Delivered
ORD006516,CUST00951,2026-08-20,14253.58,Electronics,Debit Card,Delivered
ORD006517,CUST00951,2026-07-04,8180.11,Home & Kitchen,Wallet,Delivered
ORD006518,CUST00952,2026-01-27,2608.13,Home & Kitchen,Wallet,Delivered
ORD006519,CUST00952,2026-02-20,2945.28,Accessories,Net Banking,In Transit
ORD006520,CUST00952,2026-04-22,2134.47,Footwear,COD,Delivered
ORD006521,CUST00952,2026-05-13,2525.83,Clothing,Credit Card,In Transit
ORD006522,CUST00952,2026-01-06,290.56,Books,UPI,Delivered
ORD006523,CUST00952,2026-03-15,1371.01,Accessories,Credit Card,Delivered
ORD006524,CUST00952,2026-04-01,3119.47,Home & Kitchen,UPI,Returned to Seller
ORD006525,CUST00952,2026-02-19,2256.47,Sports,UPI,Delivered
ORD006526,CUST00952,2026-05-25,1296.12,Home & Kitchen,Debit Card,Delivered
ORD006527,CUST00952,2026-01-31,543.62,Books,UPI,Delivered
ORD006528,CUST00952,2026-08-29,4000.0,Beauty,UPI,Delivered
ORD006529,CUST00953,2026-08-11,1662.06,Clothing,UPI,Delivered
ORD006530,CUST00953,2026-03-21,873.03,Books,Debit Card,Delivered
ORD006531,CUST00953,2026-03-17,1627.06,Beauty,Net Banking,Delivered
ORD006532,CUST00953,2026-04-25,3054.59,Home & Kitchen,UPI,Delivered
ORD006533,CUST00953,2026-05-01,679.49,Accessories,UPI,Delivered
ORD006534,CUST00953,2026-02-26,25056.29,Electronics,Credit Card,Delivered
ORD006535,CUST00954,2026-08-20,1200.89,Accessories,Credit Card,In Transit
ORD006536,CUST00954,2026-07-21,1170.24,Sports,Credit Card,Delivered
ORD006537,CUST00954,2026-05-22,24399.45,Electronics,Credit Card,Delivered
ORD006538,CUST00954,2026-07-08,2277.7,Clothing,UPI,Delivered
ORD006539,CUST00954,2026-08-17,3640.16,Clothing,UPI,Delivered
ORD006540,CUST00955,2026-06-24,2884.36,Sports,UPI,Delivered
ORD006541,CUST00955,2026-01-16,18130.5,Electronics,COD,Delivered
ORD006542,CUST00955,2026-03-03,2928.1,Home & Kitchen,COD,Delivered
ORD006543,CUST00955,2026-02-28,409.56,Books,COD,Delivered
ORD006544,CUST00955,2026-08-22,8282.55,Electronics,UPI,Delivered
ORD006545,CUST00955,2026-02-12,20339.25,Electronics,Credit Card,Delivered
ORD006546,CUST00955,2026-03-16,1729.97,Accessories,UPI,Cancelled
ORD006547,CUST00956,2026-01-06,2762.14,Sports,UPI,Delivered
ORD006548,CUST00956,2026-07-28,2611.79,Home & Kitchen,UPI,Delivered
ORD006549,CUST00956,2026-03-10,1568.05,Clothing,COD,Delivered
ORD006550,CUST00956,2026-05-29,1615.17,Clothing,Debit Card,Delivered
ORD006551,CUST00956,2026-04-24,2377.59,Clothing,COD,Delivered
ORD006552,CUST00956,2026-05-21,30786.94,Electronics,Credit Card,Delivered
ORD006553,CUST00956,2026-08-11,12641.71,Electronics,Credit Card,Delivered
ORD006554,CUST00956,2026-01-06,594.1,Accessories,Credit Card,Delivered
ORD006555,CUST00957,2026-01-03,4574.99,Footwear,UPI,Cancelled
ORD006556,CUST00957,2026-06-13,406.18,Accessories,COD,Delivered
ORD006557,CUST00957,2026-05-07,1977.96,Clothing,UPI,Cancelled
ORD006558,CUST00958,2026-04-14,1337.27,Accessories,Net Banking,Delivered
ORD006559,CUST00958,2026-03-06,2410.86,Home & Kitchen,UPI,Delivered
ORD006560,CUST00958,2026-01-25,364.97,Books,Credit Card,Delivered
ORD006561,CUST00958,2026-05-23,1080.07,Accessories,UPI,Delivered
ORD006562,CUST00958,2026-06-20,4969.61,Home & Kitchen,Debit Card,Delivered
ORD006563,CUST00958,2026-08-15,2152.27,Beauty,UPI,Cancelled
ORD006564,CUST00958,2026-06-21,2584.78,Footwear,Debit Card,Delivered
ORD006565,CUST00958,2026-01-03,4885.72,Sports,Net Banking,Returned to Seller
ORD006566,CUST00959,2026-07-08,15562.61,Electronics,Credit Card,Delivered
ORD006567,CUST00959,2026-05-25,1085.94,Beauty,Debit Card,Delivered
ORD006568,CUST00959,2026-06-01,2830.55,Clothing,Wallet,Delivered
ORD006569,CUST00959,2026-03-22,1988.37,Footwear,Wallet,Delivered
ORD006570,CUST00959,2026-06-30,16094.93,Electronics,Credit Card,Delivered
ORD006571,CUST00959,2026-03-05,7926.56,Electronics,Credit Card,Delivered
ORD006572,CUST00959,2026-05-06,400.33,Books,Debit Card,Delivered
ORD006573,CUST00959,2026-07-25,1089.4,Accessories,Wallet,Returned to Seller
ORD006574,CUST00959,2026-02-15,3962.13,Footwear,Credit Card,Returned to Seller
ORD006575,CUST00959,2026-02-24,2294.46,Clothing,UPI,Delivered
ORD006576,CUST00959,2026-07-28,564.42,Books,Credit Card,Returned to Seller
ORD006577,CUST00959,2026-02-23,1586.42,Clothing,Debit Card,Delivered
ORD006578,CUST00960,2026-07-03,46304.59,Electronics,UPI,Delivered
ORD006579,CUST00960,2026-06-16,1343.98,Accessories,Credit Card,Returned to Seller
ORD006580,CUST00960,2026-01-07,22158.39,Electronics,UPI,Delivered
ORD006581,CUST00960,2026-04-08,4879.29,Clothing,UPI,Delivered
ORD006582,CUST00960,2026-05-10,814.71,Accessories,UPI,Delivered
ORD006583,CUST00961,2026-02-20,2176.59,Clothing,UPI,Delivered
ORD006584,CUST00961,2026-05-02,1218.56,Footwear,COD,In Transit
ORD006585,CUST00961,2026-07-28,3908.63,Home & Kitchen,COD,Cancelled
ORD006586,CUST00961,2026-01-28,2963.79,Footwear,Debit Card,Delivered
ORD006587,CUST00962,2026-07-16,3691.12,Clothing,UPI,Delivered
ORD006588,CUST00962,2026-06-13,1803.18,Sports,COD,Delivered
ORD006589,CUST00962,2026-08-28,890.09,Beauty,Credit Card,In Transit
ORD006590,CUST00962,2026-06-20,1087.67,Accessories,Net Banking,Delivered
ORD006591,CUST00963,2026-02-02,575.8,Books,UPI,Delivered
ORD006592,CUST00963,2026-01-14,1499.12,Accessories,COD,Delivered
ORD006593,CUST00963,2026-04-01,763.08,Beauty,Debit Card,Delivered
ORD006594,CUST00964,2026-06-10,26553.41,Electronics,Wallet,Delivered
ORD006595,CUST00964,2026-03-19,1803.19,Clothing,Debit Card,Delivered
ORD006596,CUST00964,2026-04-24,2067.06,Clothing,UPI,Delivered
ORD006597,CUST00964,2026-08-01,13658.79,Electronics,COD,Delivered
ORD006598,CUST00964,2026-03-26,1945.12,Sports,Credit Card,Returned to Seller
ORD006599,CUST00964,2026-08-13,8370.9,Electronics,Debit Card,Delivered
ORD006600,CUST00964,2026-06-06,2593.75,Home & Kitchen,UPI,Delivered
ORD006601,CUST00965,2026-04-04,2383.32,Clothing,Wallet,Delivered
ORD006602,CUST00965,2026-04-19,3326.59,Footwear,COD,Delivered
ORD006603,CUST00965,2026-07-29,2134.23,Clothing,UPI,Delivered
ORD006604,CUST00965,2026-06-15,15937.72,Electronics,COD,Delivered
ORD006605,CUST00965,2026-08-23,260.8,Books,Debit Card,Delivered
ORD006606,CUST00966,2026-04-03,1101.3,Beauty,Credit Card,Delivered
ORD006607,CUST00966,2026-04-22,326.54,Books,COD,Delivered
ORD006608,CUST00966,2026-05-29,983.53,Accessories,Debit Card,Delivered
ORD006609,CUST00966,2026-06-12,2405.68,Sports,UPI,Delivered
ORD006610,CUST00966,2026-04-30,2841.98,Accessories,Net Banking,Delivered
ORD006611,CUST00966,2026-05-09,1382.39,Clothing,COD,Delivered
ORD006612,CUST00966,2026-03-31,1639.59,Accessories,Credit Card,Delivered
ORD006613,CUST00966,2026-05-06,1094.44,Accessories,COD,Delivered
